timestamp,frequency_Hz,frequency_MHz,rms,active
2025-08-30T13:12:23.424348,144000000,144.0,0.0,0
2025-08-30T13:12:23.514261,144025000,144.025,0.0,0
2025-08-30T13:12:23.603205,144050000,144.05,0.0,0
2025-08-30T13:12:23.701573,144075000,144.075,0.0,0
2025-08-30T13:12:23.789366,144100000,144.1,0.0,0
2025-08-30T13:12:23.877658,144125000,144.125,0.0,0
2025-08-30T13:12:23.960816,144150000,144.15,0.0,0
2025-08-30T13:12:24.045334,144175000,144.175,0.0,0
2025-08-30T13:12:24.130484,144200000,144.2,0.0,0
2025-08-30T13:12:25.200962,144225000,144.225,0.0,0
2025-08-30T13:12:25.296001,144250000,144.25,0.0,0
2025-08-30T13:12:25.392019,144275000,144.275,0.0,0
2025-08-30T13:12:25.481264,144300000,144.3,0.0,0
2025-08-30T13:12:25.574194,144325000,144.325,0.0,0
2025-08-30T13:12:25.705128,144350000,144.35,0.0,0
2025-08-30T13:12:25.800069,144375000,144.375,0.0,0
2025-08-30T13:12:25.890408,144400000,144.4,0.0,0
2025-08-30T13:12:25.982876,144425000,144.425,0.0,0
2025-08-30T13:12:26.075088,144450000,144.45,0.0,0
2025-08-30T13:12:26.164665,144475000,144.475,0.0,0
2025-08-30T13:12:27.228971,144500000,144.5,0.0,0
2025-08-30T13:12:27.312509,144525000,144.525,0.0,0
2025-08-30T13:12:27.414783,144550000,144.55,0.0,0
2025-08-30T13:12:27.507618,144575000,144.575,0.0,0
2025-08-30T13:12:27.605507,144600000,144.6,0.0,0
2025-08-30T13:12:27.697583,144625000,144.625,0.0,0
2025-08-30T13:12:27.788836,144650000,144.65,0.0,0
2025-08-30T13:12:27.882312,144675000,144.675,0.0,0
2025-08-30T13:12:27.969255,144700000,144.7,0.0,0
2025-08-30T13:12:28.061704,144725000,144.725,0.0,0
2025-08-30T13:12:28.145319,144750000,144.75,0.0,0
2025-08-30T13:12:28.234129,144775000,144.775,0.0,0
2025-08-30T13:12:29.305771,144800000,144.8,0.0,0
2025-08-30T13:12:29.412897,144825000,144.825,0.0,0
2025-08-30T13:12:29.506853,144850000,144.85,0.0,0
2025-08-30T13:12:29.604659,144875000,144.875,0.0,0
2025-08-30T13:12:29.692683,144900000,144.9,0.0,0
2025-08-30T13:12:29.787185,144925000,144.925,0.0,0
2025-08-30T13:12:29.882281,144950000,144.95,0.0,0
2025-08-30T13:12:29.981966,144975000,144.975,0.0,0
2025-08-30T13:12:30.074118,145000000,145.0,0.0,0
2025-08-30T13:12:30.162814,145025000,145.025,0.0,0
2025-08-30T13:12:30.252255,145050000,145.05,0.0,0
2025-08-30T13:12:31.332650,145075000,145.075,0.0,0
2025-08-30T13:12:31.417084,145100000,145.1,0.0,0
2025-08-30T13:12:31.513418,145125000,145.125,0.0,0
2025-08-30T13:12:31.613716,145150000,145.15,0.0,0
2025-08-30T13:12:31.711208,145175000,145.175,0.0,0
2025-08-30T13:12:31.811883,145200000,145.2,0.0,0
2025-08-30T13:12:31.902731,145225000,145.225,0.0,0
2025-08-30T13:12:31.996208,145250000,145.25,0.0,0
2025-08-30T13:12:32.091356,145275000,145.275,0.0,0
2025-08-30T13:12:32.183387,145300000,145.3,0.0,0
2025-08-30T13:12:32.279699,145325000,145.325,0.0,0
2025-08-30T13:12:32.372732,145350000,145.35,0.0,0
2025-08-30T13:12:33.442364,145375000,145.375,0.0,0
2025-08-30T13:12:33.531153,145400000,145.4,0.0,0
2025-08-30T13:12:33.628031,145425000,145.425,0.0,0
2025-08-30T13:12:33.728519,145450000,145.45,0.0,0
2025-08-30T13:12:33.828016,145475000,145.475,0.0,0
2025-08-30T13:12:33.918679,145500000,145.5,0.0,0
2025-08-30T13:12:34.018446,145525000,145.525,0.0,0
2025-08-30T13:12:34.120166,145550000,145.55,0.0,0
2025-08-30T13:12:34.211402,145575000,145.575,0.0,0
2025-08-30T13:12:34.297646,145600000,145.6,0.0,0
2025-08-30T13:12:34.382511,145625000,145.625,0.0,0
2025-08-30T13:12:35.467121,145650000,145.65,0.0,0
2025-08-30T13:12:35.557325,145675000,145.675,0.0,0
2025-08-30T13:12:35.649754,145700000,145.7,0.0,0
2025-08-30T13:12:35.751388,145725000,145.725,0.0,0
2025-08-30T13:12:35.856382,145750000,145.75,0.0,0
2025-08-30T13:12:35.956207,145775000,145.775,0.0,0
2025-08-30T13:12:36.054759,145800000,145.8,0.0,0
2025-08-30T13:12:36.151080,145825000,145.825,0.0,0
2025-08-30T13:12:36.241995,145850000,145.85,0.0,0
2025-08-30T13:12:36.330554,145875000,145.875,0.0,0
2025-08-30T13:12:36.419560,145900000,145.9,0.0,0
2025-08-30T13:12:36.507713,145925000,145.925,0.0,0
2025-08-30T13:12:37.580286,145950000,145.95,0.0,0
2025-08-30T13:12:37.679151,145975000,145.975,0.0,0
2025-08-30T13:12:37.771764,146000000,146.0,0.0,0
2025-08-30T13:12:37.862732,146025000,146.025,0.0,0
2025-08-30T13:12:37.958914,146050000,146.05,0.0,0
2025-08-30T13:12:38.054246,146075000,146.075,0.0,0
2025-08-30T13:12:38.150124,146100000,146.1,0.0,0
2025-08-30T13:12:38.246876,146125000,146.125,0.0,0
2025-08-30T13:12:38.337978,146150000,146.15,0.0,0
2025-08-30T13:12:38.430678,146175000,146.175,0.0,0
2025-08-30T13:12:38.514281,146200000,146.2,0.0,0
2025-08-30T13:12:38.605760,146225000,146.225,0.0,0
2025-08-30T13:12:39.686016,146250000,146.25,0.0,0
2025-08-30T13:12:39.785623,146275000,146.275,0.0,0
2025-08-30T13:12:39.882800,146300000,146.3,0.0,0
2025-08-30T13:12:39.982424,146325000,146.325,0.0,0
2025-08-30T13:12:40.077569,146350000,146.35,0.0,0
2025-08-30T13:12:40.171680,146375000,146.375,0.0,0
2025-08-30T13:12:40.272143,146400000,146.4,0.0,0
2025-08-30T13:12:40.366776,146425000,146.425,0.0,0
2025-08-30T13:12:40.458938,146450000,146.45,0.0,0
2025-08-30T13:12:40.551417,146475000,146.475,0.0,0
2025-08-30T13:12:40.637178,146500000,146.5,0.0,0
2025-08-30T13:12:41.703558,146525000,146.525,0.0,0
2025-08-30T13:12:41.789314,146550000,146.55,0.0,0
2025-08-30T13:12:41.883139,146575000,146.575,0.0,0
2025-08-30T13:12:41.974767,146600000,146.6,0.0,0
2025-08-30T13:12:42.064592,146625000,146.625,0.0,0
2025-08-30T13:12:42.152968,146650000,146.65,0.0,0
2025-08-30T13:12:42.252399,146675000,146.675,0.0,0
2025-08-30T13:12:42.345052,146700000,146.7,0.0,0
2025-08-30T13:12:42.436840,146725000,146.725,0.0,0
2025-08-30T13:12:42.528115,146750000,146.75,0.0,0
2025-08-30T13:12:42.619856,146775000,146.775,0.0,0
2025-08-30T13:12:42.708783,146800000,146.8,0.0,0
2025-08-30T13:12:43.809629,146825000,146.825,0.0,0
2025-08-30T13:12:43.898401,146850000,146.85,0.0,0
2025-08-30T13:12:43.995387,146875000,146.875,0.0,0
2025-08-30T13:12:44.086740,146900000,146.9,0.0,0
2025-08-30T13:12:44.178092,146925000,146.925,0.0,0
2025-08-30T13:12:44.275105,146950000,146.95,0.0,0
2025-08-30T13:12:44.367396,146975000,146.975,0.0,0
2025-08-30T13:12:44.460917,147000000,147.0,0.0,0
2025-08-30T13:12:44.548468,147025000,147.025,0.0,0
2025-08-30T13:12:44.641005,147050000,147.05,0.0,0
2025-08-30T13:12:44.733027,147075000,147.075,0.0,0
2025-08-30T13:12:44.824837,147100000,147.1,0.0,0
2025-08-30T13:12:45.901781,147125000,147.125,0.0,0
2025-08-30T13:12:45.983549,147150000,147.15,0.0,0
2025-08-30T13:12:46.080081,147175000,147.175,0.0,0
2025-08-30T13:12:46.174238,147200000,147.2,0.0,0
2025-08-30T13:12:46.268400,147225000,147.225,0.0,0
2025-08-30T13:12:46.363839,147250000,147.25,0.0,0
2025-08-30T13:12:46.456337,147275000,147.275,0.0,0
2025-08-30T13:12:46.543314,147300000,147.3,0.0,0
2025-08-30T13:12:46.631369,147325000,147.325,0.0,0
2025-08-30T13:12:46.718372,147350000,147.35,0.0,0
2025-08-30T13:12:46.805390,147375000,147.375,0.0,0
2025-08-30T13:12:46.895587,147400000,147.4,0.0,0
2025-08-30T13:12:47.977017,147425000,147.425,0.0,0
2025-08-30T13:12:48.062512,147450000,147.45,0.0,0
2025-08-30T13:12:48.164072,147475000,147.475,0.0,0
2025-08-30T13:12:48.258064,147500000,147.5,0.0,0
2025-08-30T13:12:48.355721,147525000,147.525,0.0,0
2025-08-30T13:12:48.450206,147550000,147.55,0.0,0
2025-08-30T13:12:48.537135,147575000,147.575,0.0,0
2025-08-30T13:12:48.628210,147600000,147.6,0.0,0
2025-08-30T13:12:48.716716,147625000,147.625,0.0,0
2025-08-30T13:12:48.808702,147650000,147.65,0.0,0
2025-08-30T13:12:48.891854,147675000,147.675,0.0,0
2025-08-30T13:12:48.983474,147700000,147.7,0.0,0
2025-08-30T13:12:50.071728,147725000,147.725,0.0,0
2025-08-30T13:12:51.171611,147750000,147.75,0.0,0
2025-08-30T13:12:51.267632,147775000,147.775,0.0,0
2025-08-30T13:12:51.357627,147800000,147.8,0.0,0
2025-08-30T13:12:51.448679,147825000,147.825,0.0,0
2025-08-30T13:12:51.541771,147850000,147.85,0.0,0
2025-08-30T13:12:51.635358,147875000,147.875,0.0,0
2025-08-30T13:12:51.734377,147900000,147.9,0.0,0
2025-08-30T13:12:51.822496,147925000,147.925,0.0,0
2025-08-30T13:12:51.910264,147950000,147.95,0.0,0
2025-08-30T13:12:51.995468,147975000,147.975,0.0,0
2025-08-30T13:12:52.090235,148000000,148.0,0.0,0
2025-08-30T13:12:53.192788,144000000,144.0,0.0,0
2025-08-30T13:12:53.283020,144025000,144.025,0.0,0
2025-08-30T13:12:54.351583,144050000,144.05,0.0,0
2025-08-30T13:12:54.443515,144075000,144.075,0.0,0
2025-08-30T13:12:54.534343,144100000,144.1,0.0,0
2025-08-30T13:12:54.626461,144125000,144.125,0.0,0
2025-08-30T13:12:54.716314,144150000,144.15,0.0,0
2025-08-30T13:12:54.807026,144175000,144.175,0.0,0
2025-08-30T13:12:54.894016,144200000,144.2,0.0,0
2025-08-30T13:12:54.992733,144225000,144.225,0.0,0
2025-08-30T13:12:55.085635,144250000,144.25,0.0,0
2025-08-30T13:12:55.173796,144275000,144.275,0.0,0
2025-08-30T13:12:55.267822,144300000,144.3,0.0,0
2025-08-30T13:12:55.360861,144325000,144.325,0.0,0
2025-08-30T13:12:56.452905,144350000,144.35,0.0,0
2025-08-30T13:12:56.547881,144375000,144.375,0.0,0
2025-08-30T13:12:56.649604,144400000,144.4,0.0,0
2025-08-30T13:12:56.742845,144425000,144.425,0.0,0
2025-08-30T13:12:56.834490,144450000,144.45,0.0,0
2025-08-30T13:12:56.920333,144475000,144.475,0.0,0
2025-08-30T13:12:57.012867,144500000,144.5,0.0,0
2025-08-30T13:12:57.097266,144525000,144.525,0.0,0
2025-08-30T13:12:57.182930,144550000,144.55,0.0,0
2025-08-30T13:12:57.265489,144575000,144.575,0.0,0
2025-08-30T13:12:57.357271,144600000,144.6,0.0,0
2025-08-30T13:12:57.446410,144625000,144.625,0.0,0
